Unnamed: 0,date,from,value,comment
3502,2024-11-12 20:19:45,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDENZRGY======
3503,2024-11-12 20:19:37,EQAjcbmz0Oy7CMXTA58FTt9r8ghZnQkONV117M-ME_PKYwFD,1.0,1 TON Ref#GAZDENZRGI======
3504,2024-11-12 20:19:36,EQDJ6uMX2p_VlMxuLiudTHLEgYXzD6cnJojm-ylOdFBr7knV,1.0,1 TON Ref#GAZDENZRGE======
3505,2024-11-12 20:19:28,EQBDkBqGrXFz6uWqdE4UseB0ypdM57-kefCPSz6UTC5F1h-m,1.0,1 TON Ref#GAZDENZQHA======
3506,2024-11-12 20:18:58,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.0,1 TON Ref#GAZDENRYG4======
3507,2024-11-12 20:18:53,EQDJTyl1ULEPq-eeSN3igYdL9bp6uHMSCHZxICsIyEKkTfVa,1.0,1 TON Ref#GAZDENRXHE======
3508,2024-11-12 20:18:53,EQDXWXtgsJbVkD9Ue4SnM64d-C5XT4-qmuFq355HUUBLWFiJ,1.0,1 TON Ref#GAZDENRYGE======
3509,2024-11-12 20:18:52,EQCkJoabGANOlHc3o5sfLjWJ_dIodlCPRGQqcjLF2K9WApq-,1.0,1 TON Ref#GAZDENRYGI======
3510,2024-11-12 20:18:25,EQCX7om-LXIcbAfi9wabZXdCAlIJRKQOdoQBvNjaI8fduAUR,1.0,1 TON Ref#GAZDENRWGU======
3511,2024-11-12 20:18:08,EQAjcbmz0Oy7CMXTA58FTt9r8ghZnQkONV117M-ME_PKYwFD,1.0,1 TON Ref#GAZDENRWGM======
3512,2024-11-12 20:18:00,EQBoF4Om3LZE2jsWFpznUVPUzteK295uaXwarg3RrjMe6FQG,5.0,5 TON Ref#GAZDENRVHA======
3513,2024-11-12 20:17:46,EQAihSVhjjHgiU8WduOzUR8EY4Oj1-o7qoJ0Az3X8QqPgWDG,1.0,1 TON Ref#GAZDENRVGI======
3514,2024-11-12 20:17:43,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GAZDENRUGQ======
3515,2024-11-12 20:17:36,EQDXWXtgsJbVkD9Ue4SnM64d-C5XT4-qmuFq355HUUBLWFiJ,1.0,1 TON Ref#GAZDENRVGA======
3516,2024-11-12 20:17:37,EQArrbCVFAvIUJdl2ZSX90gy1awJ1IOUfPxSl_SxwQBlsOCI,3.27,3.27 TON Ref#GAZDENRUHA======
3517,2024-11-12 20:17:20,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDENRUGM======
3518,2024-11-12 20:17:12,EQCo6i4-XfCKGynpPrdL3YYgVBJzqO_wB3EmZNCz730q_AIM,1.0,1 TON Ref#GAZDENRUGA======
3519,2024-11-12 20:17:16,EQB4ooYlLJl7xkwJvhZF_TNNBPWsBAPOrizpJ7ZfhMweCQzB,2.04,2.04 TON Ref#GAZDENRSGA======
3520,2024-11-12 20:17:08,EQCkJoabGANOlHc3o5sfLjWJ_dIodlCPRGQqcjLF2K9WApq-,1.0,1 TON Ref#GAZDENRTHA======
3521,2024-11-12 20:16:53,EQAFpJphU4XHE2VA4vdil4t-uv622_1l3d88oznf5ZxWDWuj,1.0,1 TON Ref#GAZDENRSHA======
3522,2024-11-12 20:16:50,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.0,1 TON Ref#GAZDENRSHE======
3523,2024-11-12 20:16:40,EQAW8W_sze0mNbWoNHWKVp7m1inHQHfJ3DSFsG2lFohUQ297,1.0,1 TON Ref#GAZDENRSGI======
3524,2024-11-12 20:16:37,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GAZDENRRHA======
3525,2024-11-12 20:16:18,EQCX7om-LXIcbAfi9wabZXdCAlIJRKQOdoQBvNjaI8fduAUR,2.53,2.53 TON Ref#GAZDENJZHE======
3526,2024-11-12 20:16:16,EQBv2Y_h06I3KSOqZOnl3TEpPdfSwpy0CT5eVBhGdYvHsM_f,1.0,1 TON Ref#GAZDENJZG4======
3527,2024-11-12 20:15:45,EQDXWXtgsJbVkD9Ue4SnM64d-C5XT4-qmuFq355HUUBLWFiJ,1.0,1 TON Ref#GAZDENJZGA======
3528,2024-11-12 20:15:19,EQCo6i4-XfCKGynpPrdL3YYgVBJzqO_wB3EmZNCz730q_AIM,1.0,1 TON Ref#GAZDENJVGI======
3529,2024-11-12 20:15:15,EQDKkZZgasl_Sxv88RSH127FY4AxtmJ7-HhpjTJfB5QQJgXP,1.0,1 TON Ref#GAZDENJXHE======
3530,2024-11-12 20:15:08,EQCHLEhZk00Kf7eNyxO_pqH5LVbDNiezVOi7JQrWR1SYvmvL,1.0,1 TON Ref#GAZDENJXGA======
3531,2024-11-12 20:15:08,EQCnd-WQ5EotdEhd1-9zQBAqzAiQsZjb_ibcovESbh_aMjQ0,1.0,1 TON Ref#GAZDENJXGI======
3532,2024-11-12 20:15:08,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDENJXHA======
3533,2024-11-12 20:15:08,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,5.0,5 TON Ref#GAZDENJXGY======
3534,2024-11-12 20:15:08,EQCsZrWmDJf_7N3NpRjPSbRMcnJvOmkJ4L3BSB1aSzMPCAb9,1.97,1.97 TON Ref#GAZDENJVGY======
3535,2024-11-12 20:15:08,EQAiE6lcoNs1x16ki2GQfChsvX4t5BfIeYhU3pRSutkp7tk-,2.99,2.99 TON Ref#GAZDENJXGM======
3536,2024-11-12 20:15:08,EQCjIcPxa0KQCErRd0MKkFP_7Y0iSjObcolD5hCCZe8WD6rE,1.0,1 TON Ref#GAZDENJUG4======
3537,2024-11-12 20:14:51,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.0,1 TON Ref#GAZDENJWGM======
3538,2024-11-12 20:14:51,EQCFWfR2LaulRE29PYFRT2tUidKV8aXqALzx_rx5Cm7hoHJO,1.0,1 TON Ref#GAZDENJWGI======
3539,2024-11-12 20:14:49,EQDt9gQRxLoMhHM7oqJxxKCSHIPlIsJgMRq_4rcqGcnids2W,5.0,5 TON Ref#GAZDENJWGQ======
3540,2024-11-12 20:14:49,EQDS9S0LdCejurG9LF0MKFPy-c89zl7nNOq11p8q-Y-XVvCz,4.04,4.04 TON Ref#GAZDENJWGA======
3541,2024-11-12 20:14:43,EQCkJoabGANOlHc3o5sfLjWJ_dIodlCPRGQqcjLF2K9WApq-,1.0,1 TON Ref#GAZDENJVHE======
3542,2024-11-12 20:13:55,EQAQI5OvvlIKTkHZRoiPK6FnycXvstQx3b5BSG-hyuY2748t,1.0,1 TON Ref#GAZDENJSGY======
3543,2024-11-12 20:13:38,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDENJSGI======
3544,2024-11-12 20:13:36,EQC15_KFw9w6O1Jz4uNuv7kJ2ojRzeIkD8uLu_glj6Gni-8r,1.0,1 TON Ref#GAZDENJSGA======
3545,2024-11-12 20:13:33,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDENJRHE======
3546,2024-11-12 20:13:34,EQBp3lmbgkmIKRrx-tPYuijIXdkWCTPMyG0DBMfZXF3BHbFf,3.88,3.88 TON Ref#GAZDENJRHA======
3547,2024-11-12 20:13:14,EQCpoQs-gnaqSSyYr7510c64Qld1vGYxN0Y-qIWwAT6-WAFU,3.24,3.24 TON Ref#GAZDENJQHE======
3548,2024-11-12 20:13:13,EQB1bj6huZFoz5i_XBcMDxCj4cBTaXYAo-E1D89z9LJI41jq,1.0,1 TON Ref#GAZDENJQHA======
3549,2024-11-12 20:13:01,EQCHLEhZk00Kf7eNyxO_pqH5LVbDNiezVOi7JQrWR1SYvmvL,1.0,1 TON Ref#GAZDENJQGA======
3550,2024-11-12 20:12:51,EQAW8W_sze0mNbWoNHWKVp7m1inHQHfJ3DSFsG2lFohUQ297,3.24,3.24 TON Ref#GAZDENBZGI======
3551,2024-11-12 20:12:51,EQDKkZZgasl_Sxv88RSH127FY4AxtmJ7-HhpjTJfB5QQJgXP,1.0,1 TON Ref#GAZDENBZGM======
3552,2024-11-12 20:12:44,EQCwMimZsI_7lvXFB9XteSQHzypvpz1AcM3YqY59o5PvUw9h,1.0,1 TON Ref#GAZDENBZGA======
3553,2024-11-12 20:12:40,EQCkJoabGANOlHc3o5sfLjWJ_dIodlCPRGQqcjLF2K9WApq-,5.0,5 TON Ref#GAZDENBYHA======
3554,2024-11-12 20:12:22,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDENBYGI======
3555,2024-11-12 20:12:13,EQCFJk1bPai7zqRW1xTZnBH0xp_vOJB8Fs8byNaHDN8aRhXx,2.72,2.72 TON Ref#GAZDENBWG4======
3556,2024-11-12 20:12:10,EQC9m25dXdO9Z26NOfW2-YCV3oU1gS5KwI_ZG8uPwQkpBnhz,1.0,1 TON Ref#GAZDENBWGU======
3557,2024-11-12 20:11:49,EQDJTyl1ULEPq-eeSN3igYdL9bp6uHMSCHZxICsIyEKkTfVa,1.0,1 TON Ref#GAZDENBVGQ======
3558,2024-11-12 20:11:44,EQC15_KFw9w6O1Jz4uNuv7kJ2ojRzeIkD8uLu_glj6Gni-8r,1.0,1 TON Ref#GAZDENBVGU======
3559,2024-11-12 20:11:37,EQCsHVb_WSfEw1x-A1I9uGY7G0FM5YsdVvooQDJ_gplTHaAp,1.0,1 TON Ref#GAZDENBUGU======
3560,2024-11-12 20:11:37,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDENBUG4======
3561,2024-11-12 20:11:33,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDENBUGY======
3562,2024-11-12 20:11:25,EQDKliKT9xEJixTBbQ3rw7XLAu0vnRAgPI_4pwrC5HNFe2Bo,3.41,3.41 TON Ref#GAZDENBTHE======
3563,2024-11-12 20:11:14,EQCFWfR2LaulRE29PYFRT2tUidKV8aXqALzx_rx5Cm7hoHJO,3.27,3.27 TON Ref#GAZDENBSG4======
3564,2024-11-12 20:10:58,EQA_Mi2DbyZBKX-jQz2fP0qrnu_sjqUWj9l-nfloZUqVgBgL,1.0,1 TON Ref#GAZDENBSHE======
3565,2024-11-12 20:10:58,EQAQI5OvvlIKTkHZRoiPK6FnycXvstQx3b5BSG-hyuY2748t,1.0,1 TON Ref#GAZDENBRGE======
3566,2024-11-12 20:10:58,EQBGy479kPfqLLR-TTqNpYl16ynGrz12lvFQx_nOw8Dmi4fL,2.22,2.22 TON Ref#GAZDENBTGE======
3567,2024-11-12 20:10:58,EQBxnpD4QMAyrNsA8wlXj5fbDnOOp7U0M-K6oGnn9RhxNgBG,1.0,1 TON Ref#GAZDENBSHA======
3568,2024-11-12 20:10:37,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDENBSGM======
3569,2024-11-12 20:10:37,EQDtxGRdulWMjBOUSGJhsHPvvwGYITsqmnpa1VUu9CUqfzDG,1.0,1 TON Ref#GAZDENBRHE======
3570,2024-11-12 20:10:42,EQBpxAhvR7brtYlaTip3--BA75enSXhzsTnYvo3HmnRMDQX0,1.0,1 TON Ref#GAZDENBRGA======
3571,2024-11-12 20:09:49,EQANycILpGOfMsqN-BraLXKboQJnC4My3BXqed-lQQzWXkoE,1.0,1 TON Ref#GAZDENBQGA======
3572,2024-11-12 20:09:47,EQCWATBXGiuP7DnzJDuwNtGeoukb-Chxnr1LSuvV2bVA3Ild,1.0,1 TON Ref#GAZDEMZZGU======
3573,2024-11-12 20:09:44,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMZZHA======
3574,2024-11-12 20:09:38,EQAveSM2Tr4OQXTZTFIeuSUQe80_wqFwU05cgXrjvRBZjWhE,1.0,1 TON Ref#GAZDEMZXGE======
3575,2024-11-12 20:09:34,EQDfRWfHW3_W1rc1mZHoqy1E_OlFACum88R0FIIZcijGSOHe,1.0,1 TON Ref#GAZDEMZYHA======
3576,2024-11-12 20:09:25,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMZYGY======
3577,2024-11-12 20:09:13,EQCX9k5zAH5tKK-okR4ezPbeWFKgNVRvQxbemY7sDhbGUmz6,5.0,5 TON Ref#GAZDEMZXGY======
3578,2024-11-12 20:09:07,EQAQI5OvvlIKTkHZRoiPK6FnycXvstQx3b5BSG-hyuY2748t,1.0,1 TON Ref#GAZDEMZWHE======
3579,2024-11-12 20:08:37,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMZWGY======
3580,2024-11-12 20:08:33,EQCsHVb_WSfEw1x-A1I9uGY7G0FM5YsdVvooQDJ_gplTHaAp,1.0,1 TON Ref#GAZDEMZWGE======
3581,2024-11-12 20:08:20,EQDc6kuybNPE1xxtP27ag9u3cyV9HS8eSKzXd_yLuf0BIWmo,5.0,5 TON Ref#GAZDEMZVGQ======
3582,2024-11-12 20:08:19,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMZVHE======
3583,2024-11-12 20:08:10,EQCc0nedq6SyiEwnwyLa0ZckN_XDTq3ZamK2Hi7ajReonQiU,3.27,3.27 TON Ref#GAZDEMZVGE======
3584,2024-11-12 20:07:47,EQCWATBXGiuP7DnzJDuwNtGeoukb-Chxnr1LSuvV2bVA3Ild,1.0,1 TON Ref#GAZDEMZUGE======
3585,2024-11-12 20:07:44,EQCOeCreNe1Zg12xf2CLOCfO9eIP84TP5y8nV6m8x88khX6G,4.13,4.13 TON Ref#GAZDEMZTG4======
3586,2024-11-12 20:07:35,EQAQI5OvvlIKTkHZRoiPK6FnycXvstQx3b5BSG-hyuY2748t,1.0,1 TON Ref#GAZDEMZTGI======
3587,2024-11-12 20:07:35,EQAihSVhjjHgiU8WduOzUR8EY4Oj1-o7qoJ0Az3X8QqPgWDG,1.0,1 TON Ref#GAZDEMZTGM======
3588,2024-11-12 20:07:36,EQCG9ZBymovXCavbF4sFpuHYPzhySCdgqI55bzwsf6iu8iBJ,1.0,1 TON Ref#GAZDEMZTGY======
3589,2024-11-12 20:07:19,EQCU57RdlnM8_GSvOf-eFldT_edFYzLphWrpFiZDd7shGOzZ,1.0,1 TON Ref#GAZDEMZSGI======
3590,2024-11-12 20:07:16,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GAZDEMZSHA======
3591,2024-11-12 20:07:22,EQBpxAhvR7brtYlaTip3--BA75enSXhzsTnYvo3HmnRMDQX0,3.69,3.69 TON Ref#GAZDEMZSGM======
3592,2024-11-12 20:07:05,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMZSGQ======
3593,2024-11-12 20:06:58,EQCX9k5zAH5tKK-okR4ezPbeWFKgNVRvQxbemY7sDhbGUmz6,1.22,1.22 TON Ref#GAZDEMZRHE======
3594,2024-11-12 20:06:50,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMZRHA======
3595,2024-11-12 20:06:50,EQDpg7J1MOZai4WP5z76RnYV5HZ9CfDvgeBgLi2KWK-MrCOK,4.7,4.7 TON Ref#GAZDEMZRG4======
3596,2024-11-12 20:06:37,EQCsHVb_WSfEw1x-A1I9uGY7G0FM5YsdVvooQDJ_gplTHaAp,3.99,3.99 TON Ref#GAZDEMZRGE======
3597,2024-11-12 20:06:32,EQALRzCWwIma-VLo2QNdOyRbIHbspXLPyGSB0_G8O7x6qu2a,1.0,1 TON Ref#GAZDEMZQG4======
3598,2024-11-12 20:06:17,EQCWATBXGiuP7DnzJDuwNtGeoukb-Chxnr1LSuvV2bVA3Ild,1.0,1 TON Ref#GAZDEMRZHA======
3599,2024-11-12 20:06:17,EQCG9ZBymovXCavbF4sFpuHYPzhySCdgqI55bzwsf6iu8iBJ,2.04,2.04 TON Ref#GAZDEMZQGM======
3600,2024-11-12 20:05:32,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMRXGM======
3601,2024-11-12 20:05:34,EQC15_KFw9w6O1Jz4uNuv7kJ2ojRzeIkD8uLu_glj6Gni-8r,3.98,3.98 TON Ref#GAZDEMRYGE======
3602,2024-11-12 20:05:18,EQCT_yDpiMtngKY-Q-8IkgFRVrEpMSFsh9cFiPtr5yUCh1gg,2.1,2.1 TON Ref#GAZDEMRWHE======
3603,2024-11-12 20:05:09,EQAveSM2Tr4OQXTZTFIeuSUQe80_wqFwU05cgXrjvRBZjWhE,1.0,1 TON Ref#GAZDEMRSGE======
3604,2024-11-12 20:05:09,EQAjcbmz0Oy7CMXTA58FTt9r8ghZnQkONV117M-ME_PKYwFD,4.0,4 TON Ref#GAZDEMRWGY======
3605,2024-11-12 20:05:09,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,1.0,1 TON Ref#GAZDEMRWHA======
3606,2024-11-12 20:05:06,EQDPdUkfv-QlRC27g2OUsOK_tPfM7kIaHaiNDbRz2hcRRcKU,1.0,1 TON Ref#GAZDEMRWGE======
3607,2024-11-12 20:04:59,EQCI2_YDod2ddx3elTKunZSUUw1s6cvh3-j8CA2ktIm9X5T8,2.82,2.82 TON Ref#GAZDEMRVHE======
3608,2024-11-12 20:04:58,EQDXymQxSWkvt88YC0hyJESW0LbuDrvHLfMe2mZ_CReJWRpS,1.72,1.72 TON Ref#GAZDEMRWGA======
3609,2024-11-12 20:04:38,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMRVGQ======
3610,2024-11-12 20:04:32,EQAQI5OvvlIKTkHZRoiPK6FnycXvstQx3b5BSG-hyuY2748t,1.18,1.18 TON Ref#GAZDEMRUGQ======
3611,2024-11-12 20:04:28,EQC9NZTwIHoZrNQbYAfRVvs3VfJIyJHNEdJTO3nsQ5CcjbPh,5.0,5 TON Ref#GAZDEMRUG4======
3612,2024-11-12 20:04:25,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMRUGU======
3613,2024-11-12 20:04:17,EQALRzCWwIma-VLo2QNdOyRbIHbspXLPyGSB0_G8O7x6qu2a,1.0,1 TON Ref#GAZDEMRTGQ======
3614,2024-11-12 20:04:06,EQCWATBXGiuP7DnzJDuwNtGeoukb-Chxnr1LSuvV2bVA3Ild,1.0,1 TON Ref#GAZDEMRTGM======
3615,2024-11-12 20:04:04,EQAihSVhjjHgiU8WduOzUR8EY4Oj1-o7qoJ0Az3X8QqPgWDG,3.02,3.02 TON Ref#GAZDEMRSGU======
3616,2024-11-12 20:03:45,EQBakANKSJ0mzBRMSREXFUsbXg1cvJcsN2UbQ_KnBp2eAJ8O,1.0,1 TON Ref#GAZDEMRRHE======
3617,2024-11-12 20:03:34,EQBHpqd8U4qgTZrw9vnLGJRwyAaQM2rya5m8Og7r1STbBas9,1.0,1 TON Ref#GAZDEMRRGE======
3618,2024-11-12 20:03:16,EQBWcDZPvHSZQTwRicN25tKNx95TjjkguC7HM_LXNDtcrlFm,2.81,2.81 TON Ref#GAZDEMRQGI======
3619,2024-11-12 20:03:13,EQBUYO31wIZMJprt__yijWchGdSpnW3eGzGP5NabdJsRDOHt,2.83,2.83 TON Ref#GAZDEMRQGY======
3620,2024-11-12 20:03:06,EQB8MiQ8Y_cHvP-9fE74w1Sd49MYdafkb3_l7UYvlhFqIo__,2.1,2.1 TON Ref#GAZDEMRQGE======
3621,2024-11-12 20:02:50,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMJZGE======
3622,2024-11-12 20:02:46,EQDBJUdVz9sgmCLsPo6wcaJ_3yPN9ZspewVe8yh3WU9_mC02,1.0,1 TON Ref#GAZDEMJXHE======
3623,2024-11-12 20:02:44,EQCI2_YDod2ddx3elTKunZSUUw1s6cvh3-j8CA2ktIm9X5T8,2.82,2.82 TON Ref#GAZDEMJYGI======
3624,2024-11-12 20:02:38,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMJXGM======
3625,2024-11-12 20:02:39,EQA_Mi2DbyZBKX-jQz2fP0qrnu_sjqUWj9l-nfloZUqVgBgL,1.0,1 TON Ref#GAZDEMJYGA======
3626,2024-11-12 20:02:21,EQDS_IRNtQbKHNu8PkWgXS6kHu-pjvkr7uRvx6NvF98TelnG,1.0,1 TON Ref#GAZDEMJVG4======
3627,2024-11-12 20:02:21,EQDpPoMDQFVZlUKzxq2PdfRN-dbVcVwirTsAm8DWfL5gE2Jy,1.0,1 TON Ref#GAZDEMJWGI======
3628,2024-11-12 20:02:17,EQC_K7qsIi2y6zOnIWm-W9zRrH_PmeeRLDaS57-l-9u2o3tN,5.0,5 TON Ref#GAZDEMJVGM======
3629,2024-11-12 20:01:58,EQALRzCWwIma-VLo2QNdOyRbIHbspXLPyGSB0_G8O7x6qu2a,3.37,3.37 TON Ref#GAZDEMJUHE======
3630,2024-11-12 20:01:58,EQA2Vyyv7e2HSmjq9Mii1rSKagdTv6o5o7cYE_QqLEUaFGwJ,3.0,3 TON Ref#GAZDEMJUGA======
3631,2024-11-12 20:02:03,EQBakANKSJ0mzBRMSREXFUsbXg1cvJcsN2UbQ_KnBp2eAJ8O,2.65,2.65 TON Ref#GAZDEMJVGI======
3632,2024-11-12 20:01:49,EQAveSM2Tr4OQXTZTFIeuSUQe80_wqFwU05cgXrjvRBZjWhE,1.0,1 TON Ref#GAZDEMJTGI======
3633,2024-11-12 20:01:49,EQAEWlOIF61VOIztAs6pRcM0I0mZuI-N6CJTqRDfSA94VlDa,1.0,1 TON Ref#GAZDEMJUGU======
3634,2024-11-12 20:01:49,EQC9NZTwIHoZrNQbYAfRVvs3VfJIyJHNEdJTO3nsQ5CcjbPh,1.0,1 TON Ref#GAZDEMJUGQ======
3635,2024-11-12 20:01:40,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMJTG4======
3636,2024-11-12 20:01:35,EQDBJUdVz9sgmCLsPo6wcaJ_3yPN9ZspewVe8yh3WU9_mC02,1.0,1 TON Ref#GAZDEMJRHE======
3637,2024-11-12 20:01:27,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMJSGA======
3638,2024-11-12 20:01:27,EQDSppo1zn6YTotNizdVcdY7E3iRVudRH088YMgYOjLzswx5,1.0,1 TON Ref#GAZDEMJRHA======
3639,2024-11-12 20:01:28,EQCyCs7iCv1PAkhWNikJyGLCANN1tO7m58Fx8t0slNYe4T40,5.0,5 TON Ref#GAZDEMJRG4======
3640,2024-11-12 20:01:15,EQDts5SjLI5UG8S8yfdsWSCBv7T0kQji-SdKDbmNz48Yl8Nt,1.0,1 TON Ref#GAZDEMJRGI======
3641,2024-11-12 20:01:07,EQCus3kkiw_eIrG8L4_WHCTIlq8h6D_QtMAJia9Rz7QBklZT,5.0,5 TON Ref#GAZDEMBZG4======
3642,2024-11-12 20:01:01,EQAq6remfCVgRGXajCfJgpYqWnEz3iNHWX0eKGp4S_j0W_10,3.29,3.29 TON Ref#GAZDEMJQGA======
3643,2024-11-12 20:00:55,EQA_Mi2DbyZBKX-jQz2fP0qrnu_sjqUWj9l-nfloZUqVgBgL,1.0,1 TON Ref#GAZDEMJQGM======
3644,2024-11-12 20:00:56,EQCLd6dB4X41YyaAFGcw22t6v3qiyZUxR-eKVy3zORk-SZ_V,1.0,1 TON Ref#GAZDEMJQGE======
3645,2024-11-12 20:00:49,EQAtv3LKb54vgMYo9zwFRIg4_Aasg-SDmI5kbV1iCri_E0E-,5.0,5 TON Ref#GAZDEMBZGI======
3646,2024-11-12 20:00:45,EQDGtg4MSsQkezRwsG6mtTzRd70WFUpoJOHYlSRNAR8uVwAe,3.27,3.27 TON Ref#GAZDEMBZGQ======
3647,2024-11-12 20:00:41,EQCD86iwKXMGiaRMom4LGC5QV2ZoXVdCcb4udDUJtDQma-YI,1.0,1 TON Ref#GAZDEMBYHA======
3648,2024-11-12 20:00:38,EQAEWlOIF61VOIztAs6pRcM0I0mZuI-N6CJTqRDfSA94VlDa,1.0,1 TON Ref#GAZDEMBZGM======
3649,2024-11-12 20:00:33,EQDBJUdVz9sgmCLsPo6wcaJ_3yPN9ZspewVe8yh3WU9_mC02,1.0,1 TON Ref#GAZDEMBYGA======
3650,2024-11-12 20:00:27,EQCjjBjLP-Qw8YkZGD-ROX_IA6eiVQw7TXVmRSItwageCfzL,1.0,1 TON Ref#GAZDEMBXG4======
3651,2024-11-12 20:00:23,EQC9NZTwIHoZrNQbYAfRVvs3VfJIyJHNEdJTO3nsQ5CcjbPh,1.0,1 TON Ref#GAZDEMBXGM======
3652,2024-11-12 20:00:07,EQDvVarzDxQuoV9lm7ZVenCMKds5oxh8rkhMfoG85-e0BAVi,1.0,1 TON Ref#GAZDEMBWG4======
3653,2024-11-12 19:59:55,EQAveSM2Tr4OQXTZTFIeuSUQe80_wqFwU05cgXrjvRBZjWhE,1.0,1 TON Ref#GAZDEMBWGA======
3654,2024-11-12 19:59:48,EQC_K7qsIi2y6zOnIWm-W9zRrH_PmeeRLDaS57-l-9u2o3tN,4.73,4.73 TON Ref#GAZDEMBVG4======
3655,2024-11-12 19:59:40,EQC9NZTwIHoZrNQbYAfRVvs3VfJIyJHNEdJTO3nsQ5CcjbPh,1.0,1 TON Ref#GAZDEMBVHA======
3656,2024-11-12 19:59:40,EQDBJUdVz9sgmCLsPo6wcaJ_3yPN9ZspewVe8yh3WU9_mC02,1.0,1 TON Ref#GAZDEMBUHE======
3657,2024-11-12 19:59:44,EQBBNCyUgxP4UlMKeq86qz4dFqqoVb6BrR1Cxkt069MTf9Sj,1.0,1 TON Ref#GAZDEMBVHE======
3658,2024-11-12 19:59:44,EQB2nx9s2SloElZ93NfK2420V95ethxCgxiuZfS7G1yAON5u,2.58,2.58 TON Ref#GAZDEMBWGE======
3659,2024-11-12 19:59:35,EQAEWlOIF61VOIztAs6pRcM0I0mZuI-N6CJTqRDfSA94VlDa,1.0,1 TON Ref#GAZDEMBVGU======
3660,2024-11-12 19:59:32,EQAUsUFc9lnk1kZvWlBv_Lt4HEXXYE6eVN9_R21zeMchJunj,1.0,1 TON Ref#GAZDEMBVGI======
3661,2024-11-12 19:59:32,EQA_Mi2DbyZBKX-jQz2fP0qrnu_sjqUWj9l-nfloZUqVgBgL,1.0,1 TON Ref#GAZDEMBUG4======
